num_layers,bidirectional,lstm_size,batch_size,learning_rate,dropout,auc_score
1,False,16,512,0.001,0.2,0.6987119169734277
1,False,16,512,0.001,0.4,0.6994891540449957
1,False,32,256,0.0001,0.2,0.699386145561298
1,False,32,256,0.0001,0.4,0.7001523253611126
1,False,32,256,0.001,0.2,0.6978542677600019
1,False,32,256,0.001,0.4,0.699504571591667
1,False,32,512,0.0001,0.2,0.6987645052615269
1,False,32,512,0.0001,0.4,0.6998789048068634
1,False,32,512,0.001,0.2,0.6977655445968919
1,False,32,512,0.001,0.4,0.6998121275578433
1,False,64,256,0.0001,0.2,0.6996616619382978
1,False,64,256,0.0001,0.4,0.6998772907824462
1,False,64,256,0.001,0.2,0.6980702579529006
1,False,64,256,0.001,0.4,0.6990906345534588
1,False,64,512,0.0001,0.2,0.6986448988252407
1,False,64,512,0.0001,0.4,0.7000351520064105
1,False,64,512,0.001,0.2,0.6981354934472535
1,False,64,512,0.001,0.4,0.6973567868907684
1,True,16,256,0.0001,0.2,0.7001077349253492
1,True,16,256,0.0001,0.4,0.6995744082601049
1,True,16,256,0.001,0.2,0.7005072421034698
1,True,16,256,0.001,0.4,0.6989968765977638
1,True,16,512,0.0001,0.2,0.6991061002799633
1,True,16,512,0.0001,0.4,0.6997685248086634
1,True,16,512,0.001,0.2,0.6987898960337011
1,True,16,512,0.001,0.4,0.6983825837225782
1,True,32,256,0.0001,0.2,0.7009857882981978
1,True,32,256,0.0001,0.4,0.6993185733450276
1,True,32,256,0.001,0.2,0.6978462939975829
1,True,32,256,0.001,0.4,0.6971570333017081
1,True,32,512,0.0001,0.2,0.700462386678623
1,True,32,512,0.0001,0.4,0.6976158016748467
1,True,32,512,0.001,0.2,0.6998603314811078
1,True,32,512,0.001,0.4,0.6981574875411769
1,True,64,256,0.0001,0.2,0.6991160253256331
1,True,64,256,0.0001,0.4,0.6988471095858018
1,True,64,256,0.001,0.2,0.6989524066115836
1,True,64,256,0.001,0.4,0.6993285224806138
1,True,64,512,0.0001,0.2,0.7011612110714174
1,True,64,512,0.0001,0.4,0.699653519546462
1,True,64,512,0.001,0.2,0.6975617920816637
1,True,64,512,0.001,0.4,0.6985617645227991
2,False,16,256,0.0001,0.2,0.6963267743235407
2,False,16,256,0.0001,0.4,0.7007285561679534
2,False,16,256,0.001,0.2,0.6992885091290184
2,False,16,256,0.001,0.4,0.6992508806791737
2,False,16,512,0.0001,0.2,0.6996763567874689
2,False,16,512,0.0001,0.4,0.6998581152087738
2,False,16,512,0.001,0.2,0.7005199615794737
2,False,16,512,0.001,0.4,0.6997685488985801
2,False,32,256,0.0001,0.2,0.6987531107309402
2,False,32,256,0.0001,0.4,0.698978977789675
2,False,32,256,0.001,0.2,0.6992518442758406
2,False,32,256,0.001,0.4,0.6968868167063764
2,False,32,512,0.0001,0.2,0.6987213120409305
2,False,32,512,0.0001,0.4,0.7004441506117007
2,False,32,512,0.001,0.2,0.6982504505296216
2,False,32,512,0.001,0.4,0.699245990426089
2,False,64,256,0.0001,0.2,0.6998770257933629
2,False,64,256,0.0001,0.4,0.7000894506785936
2,False,64,256,0.001,0.2,0.6995823338426905
2,False,64,256,0.001,0.4,0.7012507292017778
2,False,64,512,0.0001,0.2,0.6999055241647881
2,False,64,512,0.0001,0.4,0.7004870065734637
2,False,64,512,0.001,0.2,0.6996849809776382
2,False,64,512,0.001,0.4,0.6991728052592335
2,True,16,256,0.0001,0.2,0.6988314270500471
2,True,16,256,0.0001,0.4,0.7003579568898415
2,True,16,256,0.001,0.2,0.6990525965750305
2,True,16,256,0.001,0.4,0.6998897452693668
